,Unnamed: 0,store_id,region,type_of_business,amount,Date
10050,2018-06-27,846,경기 부천시,그 외 기타 스포츠시설 운영업,955142.8571428569,2018-06-27
10051,2018-07-25,846,경기 부천시,그 외 기타 스포츠시설 운영업,879999.9999999999,2018-07-25
10052,2018-08-22,846,경기 부천시,그 외 기타 스포츠시설 운영업,1111000.0,2018-08-22
10053,2018-09-19,846,경기 부천시,그 외 기타 스포츠시설 운영업,874857.1428571426,2018-09-19
10054,2018-10-17,846,경기 부천시,그 외 기타 스포츠시설 운영업,343999.99999999994,2018-10-17
10055,2018-11-14,846,경기 부천시,그 외 기타 스포츠시설 운영업,664714.2857142858,2018-11-14
10056,2018-12-12,846,경기 부천시,그 외 기타 스포츠시설 운영업,1109428.5714285714,2018-12-12
10057,2019-01-09,846,경기 부천시,그 외 기타 스포츠시설 운영업,1204857.142857143,2019-01-09
10058,2019-02-06,846,경기 부천시,그 외 기타 스포츠시설 운영업,982142.857142857,2019-02-06
10059,2016-06-01,848,충남 부여군,한의원,597128.5714285711,2016-06-01
10060,2016-06-29,848,충남 부여군,한의원,751028.5714285716,2016-06-29
10061,2016-07-27,848,충남 부여군,한의원,521600.0,2016-07-27
10062,2016-08-24,848,충남 부여군,한의원,470728.5714285714,2016-08-24
10063,2016-09-21,848,충남 부여군,한의원,555842.8571428572,2016-09-21
10064,2016-10-19,848,충남 부여군,한의원,646799.9999999999,2016-10-19
10065,2016-11-16,848,충남 부여군,한의원,635600.0,2016-11-16
10066,2016-12-14,848,충남 부여군,한의원,771214.2857142857,2016-12-14
10067,2017-01-11,848,충남 부여군,한의원,382371.4285714286,2017-01-11
10068,2017-02-08,848,충남 부여군,한의원,645071.4285714286,2017-02-08
10069,2017-03-08,848,충남 부여군,한의원,913757.142857143,2017-03-08
10070,2017-04-05,848,충남 부여군,한의원,669828.5714285711,2017-04-05
10071,2017-05-03,848,충남 부여군,한의원,543257.1428571428,2017-05-03
10072,2017-05-31,848,충남 부여군,한의원,300500.0,2017-05-31
10073,2017-06-28,848,충남 부여군,한의원,948771.4285714284,2017-06-28
10074,2017-07-26,848,충남 부여군,한의원,646728.5714285715,2017-07-26
10075,2017-08-23,848,충남 부여군,한의원,308757.1428571429,2017-08-23
10076,2017-09-20,848,충남 부여군,한의원,284885.71428571426,2017-09-20
10077,2017-10-18,848,충남 부여군,한의원,256142.8571428572,2017-10-18
10078,2017-11-15,848,충남 부여군,한의원,608242.857142857,2017-11-15
10079,2017-12-13,848,충남 부여군,한의원,615900.0,2017-12-13
10080,2018-01-10,848,충남 부여군,한의원,578585.7142857143,2018-01-10
10081,2018-02-07,848,충남 부여군,한의원,606842.8571428572,2018-02-07
10082,2018-03-07,848,충남 부여군,한의원,654485.7142857142,2018-03-07
10083,2018-04-04,848,충남 부여군,한의원,764357.1428571426,2018-04-04
10084,2018-05-02,848,충남 부여군,한의원,612271.4285714286,2018-05-02
10085,2018-05-30,848,충남 부여군,한의원,583571.4285714286,2018-05-30
10086,2018-06-27,848,충남 부여군,한의원,785371.4285714284,2018-06-27
10087,2018-07-25,848,충남 부여군,한의원,723042.8571428572,2018-07-25
10088,2018-08-22,848,충남 부여군,한의원,624942.8571428572,2018-08-22
10089,2018-09-19,848,충남 부여군,한의원,419542.8571428571,2018-09-19
10090,2018-10-17,848,충남 부여군,한의원,566514.2857142858,2018-10-17
10091,2018-11-14,848,충남 부여군,한의원,595628.5714285715,2018-11-14
10092,2018-12-12,848,충남 부여군,한의원,629352.8571428573,2018-12-12
10093,2019-01-09,848,충남 부여군,한의원,514814.2857142858,2019-01-09
10094,2019-02-06,848,충남 부여군,한의원,619042.8571428572,2019-02-06
10095,2016-06-01,849,제주 제주시,한식 음식점업,842864.1428571428,2016-06-01
10096,2016-06-29,849,제주 제주시,한식 음식점업,446573.4285714285,2016-06-29
10097,2016-07-27,849,제주 제주시,한식 음식점업,528714.2857142858,2016-07-27
10098,2016-08-24,849,제주 제주시,한식 음식점업,509719.7142857143,2016-08-24
10099,2016-09-21,849,제주 제주시,한식 음식점업,912428.5714285714,2016-09-21
10100,2016-10-19,849,제주 제주시,한식 음식점업,1127142.8571428573,2016-10-19
10101,2016-11-16,849,제주 제주시,한식 음식점업,559142.857142857,2016-11-16
10102,2016-12-14,849,제주 제주시,한식 음식점업,244142.85714285716,2016-12-14
10103,2017-01-11,849,제주 제주시,한식 음식점업,448142.85714285716,2017-01-11
10104,2017-02-08,849,제주 제주시,한식 음식점업,711857.142857143,2017-02-08
10105,2017-03-08,849,제주 제주시,한식 음식점업,1133714.285714286,2017-03-08
10106,2017-04-05,849,제주 제주시,한식 음식점업,1498571.4285714284,2017-04-05
10107,2017-05-03,849,제주 제주시,한식 음식점업,1372000.0,2017-05-03
10108,2017-05-31,849,제주 제주시,한식 음식점업,1630428.5714285718,2017-05-31
10109,2017-06-28,849,제주 제주시,한식 음식점업,972000.0,2017-06-28
10110,2017-07-26,849,제주 제주시,한식 음식점업,789571.4285714286,2017-07-26
10111,2017-08-23,849,제주 제주시,한식 음식점업,1007000.0,2017-08-23
10112,2017-09-20,849,제주 제주시,한식 음식점업,669285.7142857142,2017-09-20
10113,2017-10-18,849,제주 제주시,한식 음식점업,1238285.7142857143,2017-10-18
10114,2017-11-15,849,제주 제주시,한식 음식점업,1268428.5714285714,2017-11-15
10115,2017-12-13,849,제주 제주시,한식 음식점업,1170457.142857143,2017-12-13
10116,2018-01-10,849,제주 제주시,한식 음식점업,1029428.5714285716,2018-01-10
10117,2018-02-07,849,제주 제주시,한식 음식점업,1084142.857142857,2018-02-07
10118,2018-03-07,849,제주 제주시,한식 음식점업,1448857.1428571432,2018-03-07
10119,2018-04-04,849,제주 제주시,한식 음식점업,1416571.4285714284,2018-04-04
10120,2018-05-02,849,제주 제주시,한식 음식점업,863142.8571428569,2018-05-02
10121,2018-05-30,849,제주 제주시,한식 음식점업,417000.0,2018-05-30
10122,2018-06-27,849,제주 제주시,한식 음식점업,1046714.2857142859,2018-06-27
10123,2018-07-25,849,제주 제주시,한식 음식점업,637428.5714285714,2018-07-25
10124,2018-08-22,849,제주 제주시,한식 음식점업,1196571.4285714284,2018-08-22
10125,2018-09-19,849,제주 제주시,한식 음식점업,437714.2857142857,2018-09-19
10126,2018-10-17,849,제주 제주시,한식 음식점업,156285.71428571432,2018-10-17
10127,2018-11-14,849,제주 제주시,한식 음식점업,263428.5714285715,2018-11-14
10128,2018-12-12,849,제주 제주시,한식 음식점업,24857.142857142862,2018-12-12
10129,2019-01-09,849,제주 제주시,한식 음식점업,60000.0,2019-01-09
10130,2016-06-01,851,경북 경산시,두발 미용업,232999.99999999997,2016-06-01
10131,2016-06-29,851,경북 경산시,두발 미용업,261999.99999999997,2016-06-29
10132,2016-07-27,851,경북 경산시,두발 미용업,176571.42857142858,2016-07-27
10133,2016-08-24,851,경북 경산시,두발 미용업,180428.57142857142,2016-08-24
10134,2016-09-21,851,경북 경산시,두발 미용업,235714.28571428565,2016-09-21
10135,2016-10-19,851,경북 경산시,두발 미용업,198857.1428571428,2016-10-19
10136,2016-11-16,851,경북 경산시,두발 미용업,211571.42857142852,2016-11-16
10137,2016-12-14,851,경북 경산시,두발 미용업,333571.4285714285,2016-12-14
10138,2017-01-11,851,경북 경산시,두발 미용업,275285.7142857142,2017-01-11
10139,2017-02-08,851,경북 경산시,두발 미용업,320285.71428571426,2017-02-08
10140,2017-03-08,851,경북 경산시,두발 미용업,269857.1428571429,2017-03-08
10141,2017-04-05,851,경북 경산시,두발 미용업,420428.5714285714,2017-04-05
10142,2017-05-03,851,경북 경산시,두발 미용업,560285.7142857143,2017-05-03
10143,2017-05-31,851,경북 경산시,두발 미용업,457285.7142857143,2017-05-31
10144,2017-06-28,851,경북 경산시,두발 미용업,324142.85714285716,2017-06-28
10145,2017-07-26,851,경북 경산시,두발 미용업,339285.71428571426,2017-07-26
10146,2017-08-23,851,경북 경산시,두발 미용업,362857.1428571429,2017-08-23
10147,2017-09-20,851,경북 경산시,두발 미용업,376285.7142857143,2017-09-20
10148,2017-10-18,851,경북 경산시,두발 미용업,336142.85714285716,2017-10-18
10149,2017-11-15,851,경북 경산시,두발 미용업,335285.7142857143,2017-11-15
10150,2017-12-13,851,경북 경산시,두발 미용업,398857.1428571429,2017-12-13
10151,2018-01-10,851,경북 경산시,두발 미용업,285285.71428571426,2018-01-10
10152,2018-02-07,851,경북 경산시,두발 미용업,244285.7142857143,2018-02-07
10153,2018-03-07,851,경북 경산시,두발 미용업,385714.2857142858,2018-03-07
10154,2018-04-04,851,경북 경산시,두발 미용업,327571.4285714286,2018-04-04
10155,2018-05-02,851,경북 경산시,두발 미용업,341285.7142857143,2018-05-02
10156,2018-05-30,851,경북 경산시,두발 미용업,391142.8571428571,2018-05-30
10157,2018-06-27,851,경북 경산시,두발 미용업,255142.8571428572,2018-06-27
10158,2018-07-25,851,경북 경산시,두발 미용업,273142.8571428571,2018-07-25
10159,2018-08-22,851,경북 경산시,두발 미용업,272714.2857142857,2018-08-22
10160,2018-09-19,851,경북 경산시,두발 미용업,295142.85714285716,2018-09-19
10161,2018-10-17,851,경북 경산시,두발 미용업,205571.42857142858,2018-10-17
10162,2018-11-14,851,경북 경산시,두발 미용업,255285.7142857143,2018-11-14
10163,2018-12-12,851,경북 경산시,두발 미용업,217714.28571428574,2018-12-12
10164,2019-01-09,851,경북 경산시,두발 미용업,318145.1428571429,2019-01-09
10165,2019-02-06,851,경북 경산시,두발 미용업,133142.85714285716,2019-02-06
10166,2016-06-01,853,경기 고양시,기타 주점업,4330285.714285716,2016-06-01
10167,2016-06-29,853,경기 고양시,기타 주점업,3070142.8571428573,2016-06-29
10168,2016-07-27,853,경기 고양시,기타 주점업,3581454.4285714277,2016-07-27
10169,2016-08-24,853,경기 고양시,기타 주점업,1971285.7142857143,2016-08-24
10170,2016-09-21,853,경기 고양시,기타 주점업,2335285.7142857146,2016-09-21
10171,2016-10-19,853,경기 고양시,기타 주점업,2969571.4285714286,2016-10-19
10172,2016-11-16,853,경기 고양시,기타 주점업,2898000.0,2016-11-16
10173,2016-12-14,853,경기 고양시,기타 주점업,3380668.285714285,2016-12-14
10174,2017-01-11,853,경기 고양시,기타 주점업,1914714.2857142857,2017-01-11
10175,2017-02-08,853,경기 고양시,기타 주점업,4042857.142857143,2017-02-08
10176,2017-03-08,853,경기 고양시,기타 주점업,3852571.428571428,2017-03-08
10177,2017-04-05,853,경기 고양시,기타 주점업,3815714.285714285,2017-04-05
10178,2017-05-03,853,경기 고양시,기타 주점업,3538714.2857142864,2017-05-03
10179,2017-05-31,853,경기 고양시,기타 주점업,4301142.857142857,2017-05-31
10180,2017-06-28,853,경기 고양시,기타 주점업,2363714.285714286,2017-06-28
10181,2017-07-26,853,경기 고양시,기타 주점업,3164551.1428571427,2017-07-26
10182,2017-08-23,853,경기 고양시,기타 주점업,3923102.2857142864,2017-08-23
10183,2017-09-20,853,경기 고양시,기타 주점업,2269489.8571428573,2017-09-20
10184,2017-10-18,853,경기 고양시,기타 주점업,4409142.857142856,2017-10-18
10185,2017-11-15,853,경기 고양시,기타 주점업,3290142.8571428563,2017-11-15
10186,2017-12-13,853,경기 고양시,기타 주점업,3637571.4285714296,2017-12-13
10187,2018-01-10,853,경기 고양시,기타 주점업,3151999.9999999986,2018-01-10
10188,2018-02-07,853,경기 고양시,기타 주점업,2621428.571428571,2018-02-07
10189,2018-03-07,853,경기 고양시,기타 주점업,2307142.8571428573,2018-03-07
10190,2018-04-04,853,경기 고양시,기타 주점업,3832857.142857143,2018-04-04
10191,2018-05-02,853,경기 고양시,기타 주점업,3184285.7142857146,2018-05-02
10192,2018-05-30,853,경기 고양시,기타 주점업,2457142.8571428573,2018-05-30
10193,2018-06-27,853,경기 고양시,기타 주점업,2255285.7142857146,2018-06-27
10194,2018-07-25,853,경기 고양시,기타 주점업,1417857.1428571432,2018-07-25
10195,2018-08-22,853,경기 고양시,기타 주점업,2321428.5714285714,2018-08-22
10196,2018-09-19,853,경기 고양시,기타 주점업,2062857.1428571432,2018-09-19
10197,2018-10-17,853,경기 고양시,기타 주점업,2292857.1428571427,2018-10-17
10198,2018-11-14,853,경기 고양시,기타 주점업,2410000.0000000005,2018-11-14
10199,2018-12-12,853,경기 고양시,기타 주점업,1711857.1428571432,2018-12-12
10200,2019-01-09,853,경기 고양시,기타 주점업,1609285.714285714,2019-01-09
10201,2019-02-06,853,경기 고양시,기타 주점업,1322142.857142857,2019-02-06
10202,2016-06-02,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,1172142.857142857,2016-06-02
10203,2016-06-30,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,730714.2857142857,2016-06-30
10204,2016-07-28,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,1706571.4285714286,2016-07-28
10205,2016-08-25,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,866428.5714285716,2016-08-25
10206,2016-09-22,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,767842.8571428572,2016-09-22
10207,2016-10-20,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,560714.2857142857,2016-10-20
10208,2016-11-17,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,534285.7142857143,2016-11-17
10209,2016-12-15,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,540714.2857142857,2016-12-15
10210,2017-01-12,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,282142.85714285716,2017-01-12
10211,2017-02-09,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,554214.2857142858,2017-02-09
10212,2017-03-09,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,536428.5714285714,2017-03-09
10213,2017-04-06,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,408714.2857142858,2017-04-06
10214,2017-05-04,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,395000.0,2017-05-04
10215,2017-06-01,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,754285.7142857143,2017-06-01
10216,2017-06-29,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,411428.5714285714,2017-06-29
10217,2017-07-27,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,474285.7142857143,2017-07-27
10218,2017-08-24,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,634285.7142857141,2017-08-24
10219,2017-09-21,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,330714.2857142857,2017-09-21
10220,2017-10-19,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,427857.1428571429,2017-10-19
10221,2017-11-16,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,501428.5714285714,2017-11-16
10222,2017-12-14,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,445000.00000000006,2017-12-14
10223,2018-01-11,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,296428.5714285714,2018-01-11
10224,2018-02-08,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,417142.85714285716,2018-02-08
10225,2018-03-08,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,781428.5714285714,2018-03-08
10226,2018-04-05,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,378571.4285714286,2018-04-05
10227,2018-05-03,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,510000.0,2018-05-03
10228,2018-05-31,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,446428.5714285713,2018-05-31
10229,2018-06-28,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,383428.5714285714,2018-06-28
10230,2018-07-26,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,467142.85714285716,2018-07-26
10231,2018-08-23,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,370142.85714285716,2018-08-23
10232,2018-09-20,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,235714.2857142857,2018-09-20
10233,2018-10-18,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,959142.8571428572,2018-10-18
10234,2018-11-15,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,388571.4285714287,2018-11-15
10235,2018-12-13,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,355000.00000000006,2018-12-13
10236,2019-01-10,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,356857.14285714284,2019-01-10
10237,2019-02-07,854,충남 홍성군,기타 자동차 신품 부품 및 내장품 판매업,266428.5714285714,2019-02-07
10238,2017-05-14,856,강원 원주시,예술품 및 골동품 소매업,136000.0,2017-05-14
10239,2017-06-11,856,강원 원주시,예술품 및 골동품 소매업,114785.71428571429,2017-06-11
10240,2017-07-09,856,강원 원주시,예술품 및 골동품 소매업,105000.0,2017-07-09
10241,2017-08-06,856,강원 원주시,예술품 및 골동품 소매업,107428.57142857142,2017-08-06
10242,2017-09-03,856,강원 원주시,예술품 및 골동품 소매업,126571.42857142858,2017-09-03
10243,2017-10-01,856,강원 원주시,예술품 및 골동품 소매업,159571.42857142855,2017-10-01
10244,2017-10-29,856,강원 원주시,예술품 및 골동품 소매업,268571.4285714286,2017-10-29
10245,2017-11-26,856,강원 원주시,예술품 및 골동품 소매업,116571.42857142855,2017-11-26
10246,2017-12-24,856,강원 원주시,예술품 및 골동품 소매업,115285.71428571429,2017-12-24
10247,2018-01-21,856,강원 원주시,예술품 및 골동품 소매업,76000.00000000001,2018-01-21
10248,2018-02-18,856,강원 원주시,예술품 및 골동품 소매업,168214.28571428568,2018-02-18
10249,2018-03-18,856,강원 원주시,예술품 및 골동품 소매업,187428.57142857145,2018-03-18
10250,2018-04-15,856,강원 원주시,예술품 및 골동품 소매업,282714.2857142857,2018-04-15
10251,2018-05-13,856,강원 원주시,예술품 및 골동품 소매업,169857.14285714284,2018-05-13
10252,2018-06-10,856,강원 원주시,예술품 및 골동품 소매업,153214.28571428565,2018-06-10
10253,2018-07-08,856,강원 원주시,예술품 및 골동품 소매업,61857.142857142855,2018-07-08
10254,2018-08-05,856,강원 원주시,예술품 및 골동품 소매업,107071.42857142855,2018-08-05
10255,2018-09-02,856,강원 원주시,예술품 및 골동품 소매업,160142.8571428571,2018-09-02
10256,2018-09-30,856,강원 원주시,예술품 및 골동품 소매업,137785.7142857143,2018-09-30
10257,2018-10-28,856,강원 원주시,예술품 및 골동품 소매업,92928.57142857142,2018-10-28
10258,2018-11-25,856,강원 원주시,예술품 및 골동품 소매업,212928.57142857148,2018-11-25
10259,2018-12-23,856,강원 원주시,예술품 및 골동품 소매업,32571.42857142857,2018-12-23
10260,2019-01-20,856,강원 원주시,예술품 및 골동품 소매업,40714.28571428572,2019-01-20
10261,2019-02-17,856,강원 원주시,예술품 및 골동품 소매업,39714.28571428572,2019-02-17
10262,2016-06-01,860,충남 당진시,한식 음식점업,1980142.8571428568,2016-06-01
10263,2016-06-29,860,충남 당진시,한식 음식점업,1327857.1428571432,2016-06-29
10264,2016-07-27,860,충남 당진시,한식 음식점업,1145285.7142857146,2016-07-27
10265,2016-08-24,860,충남 당진시,한식 음식점업,718714.2857142859,2016-08-24
10266,2016-09-21,860,충남 당진시,한식 음식점업,1345714.2857142852,2016-09-21
10267,2016-10-19,860,충남 당진시,한식 음식점업,1480142.8571428575,2016-10-19
10268,2016-11-16,860,충남 당진시,한식 음식점업,1691428.5714285714,2016-11-16
10269,2016-12-14,860,충남 당진시,한식 음식점업,1870571.4285714286,2016-12-14
10270,2017-01-11,860,충남 당진시,한식 음식점업,1335857.1428571427,2017-01-11
10271,2017-02-08,860,충남 당진시,한식 음식점업,1151857.1428571427,2017-02-08
10272,2017-03-08,860,충남 당진시,한식 음식점업,1626428.5714285714,2017-03-08
10273,2017-04-05,860,충남 당진시,한식 음식점업,2152428.5714285714,2017-04-05
10274,2017-05-03,860,충남 당진시,한식 음식점업,1565428.5714285714,2017-05-03
10275,2017-05-31,860,충남 당진시,한식 음식점업,1236285.7142857143,2017-05-31
10276,2017-06-28,860,충남 당진시,한식 음식점업,848142.8571428574,2017-06-28
10277,2017-07-26,860,충남 당진시,한식 음식점업,1204714.2857142854,2017-07-26
10278,2017-08-23,860,충남 당진시,한식 음식점업,1888142.8571428573,2017-08-23
10279,2017-09-20,860,충남 당진시,한식 음식점업,1625714.2857142857,2017-09-20
10280,2017-10-18,860,충남 당진시,한식 음식점업,2122000.0000000005,2017-10-18
10281,2017-11-15,860,충남 당진시,한식 음식점업,1769357.1428571432,2017-11-15
10282,2017-12-13,860,충남 당진시,한식 음식점업,2929571.428571428,2017-12-13
10283,2018-01-10,860,충남 당진시,한식 음식점업,582928.5714285716,2018-01-10
10284,2018-02-07,860,충남 당진시,한식 음식점업,1005428.5714285714,2018-02-07
10285,2018-03-07,860,충남 당진시,한식 음식점업,1294857.1428571427,2018-03-07
10286,2018-04-04,860,충남 당진시,한식 음식점업,2661142.8571428573,2018-04-04
10287,2018-05-02,860,충남 당진시,한식 음식점업,2118857.142857143,2018-05-02
10288,2018-05-30,860,충남 당진시,한식 음식점업,1603000.0,2018-05-30
10289,2018-06-27,860,충남 당진시,한식 음식점업,1148285.714285714,2018-06-27
10290,2018-07-25,860,충남 당진시,한식 음식점업,1104285.7142857143,2018-07-25
10291,2018-08-22,860,충남 당진시,한식 음식점업,1079714.2857142857,2018-08-22
10292,2018-09-19,860,충남 당진시,한식 음식점업,1234142.8571428573,2018-09-19
10293,2018-10-17,860,충남 당진시,한식 음식점업,1170714.285714286,2018-10-17
10294,2018-11-14,860,충남 당진시,한식 음식점업,1641000.0,2018-11-14
10295,2018-12-12,860,충남 당진시,한식 음식점업,1525142.8571428568,2018-12-12
10296,2019-01-09,860,충남 당진시,한식 음식점업,656857.1428571427,2019-01-09
10297,2019-02-06,860,충남 당진시,한식 음식점업,557000.0,2019-02-06
10298,2016-06-01,866,충남 천안시,화장품 및 화장용품 도매업,415685.7142857143,2016-06-01
10299,2016-06-29,866,충남 천안시,화장품 및 화장용품 도매업,495928.5714285714,2016-06-29
10300,2016-07-27,866,충남 천안시,화장품 및 화장용품 도매업,711928.5714285714,2016-07-27
10301,2016-08-24,866,충남 천안시,화장품 및 화장용품 도매업,513642.8571428571,2016-08-24
10302,2016-09-21,866,충남 천안시,화장품 및 화장용품 도매업,433642.8571428571,2016-09-21
10303,2016-10-19,866,충남 천안시,화장품 및 화장용품 도매업,457214.2857142856,2016-10-19
10304,2016-11-16,866,충남 천안시,화장품 및 화장용품 도매업,705857.1428571428,2016-11-16
10305,2016-12-14,866,충남 천안시,화장품 및 화장용품 도매업,622714.2857142858,2016-12-14
10306,2017-01-11,866,충남 천안시,화장품 및 화장용품 도매업,911971.4285714286,2017-01-11
10307,2017-02-08,866,충남 천안시,화장품 및 화장용품 도매업,506699.99999999994,2017-02-08
10308,2017-03-08,866,충남 천안시,화장품 및 화장용품 도매업,810785.7142857143,2017-03-08
10309,2017-04-05,866,충남 천안시,화장품 및 화장용품 도매업,740928.5714285714,2017-04-05
10310,2017-05-03,866,충남 천안시,화장품 및 화장용품 도매업,652400.0,2017-05-03
10311,2017-05-31,866,충남 천안시,화장품 및 화장용품 도매업,425357.1428571429,2017-05-31
10312,2017-06-28,866,충남 천안시,화장품 및 화장용품 도매업,816828.5714285717,2017-06-28
10313,2017-07-26,866,충남 천안시,화장품 및 화장용품 도매업,490300.0,2017-07-26
10314,2017-08-23,866,충남 천안시,화장품 및 화장용품 도매업,868428.5714285716,2017-08-23
10315,2017-09-20,866,충남 천안시,화장품 및 화장용품 도매업,583642.857142857,2017-09-20
10316,2017-10-18,866,충남 천안시,화장품 및 화장용품 도매업,530142.857142857,2017-10-18
10317,2017-11-15,866,충남 천안시,화장품 및 화장용품 도매업,974785.7142857141,2017-11-15
10318,2017-12-13,866,충남 천안시,화장품 및 화장용품 도매업,778214.2857142857,2017-12-13
10319,2018-01-10,866,충남 천안시,화장품 및 화장용품 도매업,530071.4285714286,2018-01-10
10320,2018-02-07,866,충남 천안시,화장품 및 화장용품 도매업,763571.4285714284,2018-02-07
10321,2018-03-07,866,충남 천안시,화장품 및 화장용품 도매업,825928.5714285716,2018-03-07
10322,2018-04-04,866,충남 천안시,화장품 및 화장용품 도매업,939500.0,2018-04-04
10323,2018-05-02,866,충남 천안시,화장품 및 화장용품 도매업,517714.2857142858,2018-05-02
10324,2018-05-30,866,충남 천안시,화장품 및 화장용품 도매업,619642.8571428572,2018-05-30
10325,2018-06-27,866,충남 천안시,화장품 및 화장용품 도매업,863928.5714285716,2018-06-27
10326,2018-07-25,866,충남 천안시,화장품 및 화장용품 도매업,645000.0000000001,2018-07-25
10327,2018-08-22,866,충남 천안시,화장품 및 화장용품 도매업,556857.1428571431,2018-08-22
10328,2018-09-19,866,충남 천안시,화장품 및 화장용품 도매업,734357.1428571431,2018-09-19
10329,2018-10-17,866,충남 천안시,화장품 및 화장용품 도매업,753785.7142857142,2018-10-17
10330,2018-11-14,866,충남 천안시,화장품 및 화장용품 도매업,719935.2857142857,2018-11-14
10331,2018-12-12,866,충남 천안시,화장품 및 화장용품 도매업,764571.4285714286,2018-12-12
10332,2019-01-09,866,충남 천안시,화장품 및 화장용품 도매업,775571.4285714284,2019-01-09
10333,2019-02-06,866,충남 천안시,화장품 및 화장용품 도매업,584857.1428571428,2019-02-06
10334,2016-06-01,868,충남 아산시,자동차 전문 수리업,3404485.7142857146,2016-06-01
10335,2016-06-29,868,충남 아산시,자동차 전문 수리업,3459514.2857142864,2016-06-29
10336,2016-07-27,868,충남 아산시,자동차 전문 수리업,3629028.5714285714,2016-07-27
10337,2016-08-24,868,충남 아산시,자동차 전문 수리업,2861428.571428572,2016-08-24
10338,2016-09-21,868,충남 아산시,자동차 전문 수리업,3752218.5714285714,2016-09-21
10339,2016-10-19,868,충남 아산시,자동차 전문 수리업,3251999.9999999995,2016-10-19
10340,2016-11-16,868,충남 아산시,자동차 전문 수리업,3681200.0,2016-11-16
10341,2016-12-14,868,충남 아산시,자동차 전문 수리업,3313500.0000000005,2016-12-14
10342,2017-01-11,868,충남 아산시,자동차 전문 수리업,2994032.8571428573,2017-01-11
10343,2017-02-08,868,충남 아산시,자동차 전문 수리업,3353660.0,2017-02-08
10344,2017-03-08,868,충남 아산시,자동차 전문 수리업,4057285.7142857146,2017-03-08
10345,2017-04-05,868,충남 아산시,자동차 전문 수리업,3489120.0000000005,2017-04-05
10346,2017-05-03,868,충남 아산시,자동차 전문 수리업,3447714.285714285,2017-05-03
10347,2017-05-31,868,충남 아산시,자동차 전문 수리업,3289071.428571428,2017-05-31
10348,2017-06-28,868,충남 아산시,자동차 전문 수리업,3704057.142857142,2017-06-28
10349,2017-07-26,868,충남 아산시,자동차 전문 수리업,4308714.285714286,2017-07-26
10350,2017-08-23,868,충남 아산시,자동차 전문 수리업,3082285.7142857136,2017-08-23
10351,2017-09-20,868,충남 아산시,자동차 전문 수리업,3274428.571428572,2017-09-20
10352,2017-10-18,868,충남 아산시,자동차 전문 수리업,3769228.5714285714,2017-10-18
10353,2017-11-15,868,충남 아산시,자동차 전문 수리업,4360142.857142857,2017-11-15
10354,2017-12-13,868,충남 아산시,자동차 전문 수리업,3467031.4285714286,2017-12-13
10355,2018-01-10,868,충남 아산시,자동차 전문 수리업,3358071.428571428,2018-01-10
10356,2018-02-07,868,충남 아산시,자동차 전문 수리업,2838928.5714285714,2018-02-07
10357,2018-03-07,868,충남 아산시,자동차 전문 수리업,4133997.142857143,2018-03-07
10358,2018-04-04,868,충남 아산시,자동차 전문 수리업,4394914.285714286,2018-04-04
10359,2018-05-02,868,충남 아산시,자동차 전문 수리업,3126014.2857142864,2018-05-02
